,value_eur,overall,potential,age,shooting,passing,dribbling,defending,physic,num_pos,international_reputation,best_pos
1894,6000000,75,75,27,50,58,51,75,74,2,1,CB
1895,6000000,75,75,27,57,68,75,76,69,3,1,CDM
1896,7000000,75,75,27,63,72,76,34,59,2,1,CAM
1897,6000000,75,75,27,53,67,72,74,70,1,1,LB
1898,2000000,75,75,35,63,69,68,75,71,3,1,CB
1899,7000000,75,75,27,62,75,76,43,57,2,1,CAM
1900,6000000,75,75,27,62,66,64,74,78,2,1,CDM
1901,7000000,75,75,27,69,73,77,35,51,2,1,CAM
1902,2900000,75,75,35,65,76,77,35,65,2,1,LW
1903,7000000,75,75,27,73,73,75,26,63,3,1,CAM
1904,7000000,75,75,27,71,70,75,32,55,1,1,CAM
1905,7000000,75,75,27,75,68,71,38,76,1,1,ST
1906,6500000,75,75,29,74,49,69,24,77,1,1,ST
1907,0,75,75,33,71,68,78,27,74,2,1,RW
1908,11500000,74,89,18,69,71,78,37,65,3,1,CAM
1909,12000000,74,88,19,66,68,76,59,76,3,1,CAM
1910,11500000,74,88,18,64,67,81,30,60,2,1,RW
1911,10500000,74,87,19,73,64,74,25,60,3,1,CF
1912,10000000,74,86,19,70,71,78,34,59,2,1,LM
1913,9500000,74,85,20,66,71,76,36,68,3,1,CAM
1914,9500000,74,85,22,67,74,75,59,57,1,1,CM
1915,9500000,74,85,22,66,69,74,45,62,2,1,CAM
1916,9500000,74,85,22,65,72,72,68,72,1,1,CM
1917,10000000,74,85,20,73,61,70,36,76,1,1,ST
1918,9500000,74,85,20,67,68,78,34,60,1,1,CAM
1919,9000000,74,85,21,45,66,72,74,70,2,1,CB
1920,9000000,74,85,21,39,48,57,75,75,1,1,CB
1921,8500000,74,85,19,33,54,66,74,74,1,1,CB
1922,10000000,74,85,20,74,63,80,28,63,2,1,ST
1923,8500000,74,85,19,39,59,64,75,71,1,1,CB
1924,9500000,74,85,19,62,68,78,42,51,1,1,LM
1925,9500000,74,85,19,66,71,75,50,66,1,1,LM
1926,9000000,74,84,21,70,73,74,68,66,2,1,CM
1927,9000000,74,84,21,68,68,78,50,66,2,1,CAM
1928,9000000,74,84,21,69,71,78,39,56,2,1,CAM
1929,9000000,74,84,21,71,61,75,42,72,1,1,ST
1930,9000000,74,84,22,72,73,78,58,60,2,1,CAM
1931,9000000,74,84,20,65,68,79,28,48,3,1,LM
1932,9000000,74,84,21,67,72,74,69,70,2,1,CM
1933,8500000,74,84,23,32,55,46,75,70,1,1,CB
1934,8000000,74,84,21,55,70,75,69,64,1,1,LB
1935,8500000,74,84,21,68,67,74,71,78,3,1,CDM
1936,8000000,74,83,22,65,69,73,74,70,2,1,CDM
1937,8500000,74,83,23,65,72,75,42,57,2,1,CAM
1938,8500000,74,83,21,60,69,75,64,72,2,1,CM
1939,8000000,74,83,21,44,61,66,76,75,2,1,CDM
1940,8500000,74,83,22,68,72,77,33,44,2,1,CAM
1941,8500000,74,83,20,65,70,78,39,47,3,1,RM
1942,8500000,74,83,19,74,60,73,29,60,1,1,ST
1943,8500000,74,83,21,52,71,77,66,72,2,1,CM
1944,8500000,74,83,23,62,74,78,57,64,3,1,CM
1945,8500000,74,83,20,65,71,76,53,61,3,1,LM
1946,8500000,74,83,21,67,64,79,36,64,3,1,LM
1947,9000000,74,83,23,74,60,71,27,69,1,1,ST
1948,8500000,74,83,21,71,72,76,43,59,2,1,CAM
1949,8000000,74,83,21,50,63,67,72,72,2,1,LB
1950,8000000,74,83,22,52,62,70,69,64,3,1,CDM
1951,8000000,74,83,22,53,60,61,74,80,2,1,CDM
1952,8000000,74,83,22,55,68,72,71,72,1,1,LB
1953,7500000,74,82,24,43,61,61,75,73,2,1,CB
1954,8500000,74,82,23,60,61,84,31,75,2,1,RW
1955,8000000,74,82,23,70,72,70,74,73,2,1,CM
1956,7500000,74,82,21,52,68,76,73,63,3,1,RWB
1957,8500000,74,82,22,66,69,82,27,41,2,1,RM
1958,8500000,74,82,22,72,60,69,29,75,1,1,ST
1959,7500000,74,82,21,52,62,67,72,82,1,1,CB
1960,8000000,74,82,23,69,72,78,60,68,3,1,CM
1961,8500000,74,82,23,71,72,74,59,72,2,1,CAM
1962,7500000,74,82,21,56,71,72,71,61,1,1,LB
1963,7500000,74,82,23,45,52,59,74,74,1,1,CB
1964,7500000,74,82,23,47,61,61,72,78,2,1,CB
1965,8500000,74,82,23,64,65,77,32,63,3,1,RM
1966,8000000,74,82,23,62,73,76,61,65,3,1,CM
1967,8500000,74,82,22,74,61,76,34,70,1,1,ST
1968,7500000,74,82,22,56,66,70,72,72,2,1,CDM
1969,7500000,74,82,21,24,52,63,73,79,1,1,CB
1970,8500000,74,82,23,61,68,75,67,58,3,1,RM
1971,8000000,74,81,22,64,70,80,24,43,2,1,RM
1972,7000000,74,81,24,61,65,65,74,73,2,1,CDM
1973,7000000,74,81,25,33,49,49,75,77,1,1,CB
1974,7000000,74,81,23,44,59,66,74,73,1,1,CB
1975,8000000,74,81,23,69,71,77,54,54,3,1,CAM
1976,8000000,74,81,23,71,57,69,34,72,1,1,ST
1977,8000000,74,81,23,52,67,73,75,56,2,1,CM
1978,8000000,74,81,22,75,61,73,39,76,1,1,ST
1979,8000000,74,81,22,66,74,78,61,62,1,1,RM
1980,7000000,74,81,23,32,41,42,71,84,1,1,CB
1981,7000000,74,81,23,46,49,57,72,82,1,1,CB
1982,0,74,81,25,62,68,63,70,83,2,1,CB
1983,8000000,74,81,22,61,66,81,51,61,3,1,LM
1984,8000000,74,81,23,71,60,77,38,69,3,1,ST
1985,8000000,74,81,21,75,73,76,35,50,3,1,LM
1986,7000000,74,81,22,39,45,60,73,75,1,1,CB
1987,7000000,74,81,24,58,69,75,71,72,1,1,LB
1988,7000000,74,81,22,60,75,77,69,68,2,1,CDM
1989,8000000,74,81,22,62,70,69,70,87,3,1,CM
1990,7000000,74,80,25,42,58,67,74,71,1,1,CB
1991,8000000,74,80,24,72,73,73,37,76,2,1,ST
1992,7500000,74,80,24,73,68,71,69,83,3,1,CAM
1993,7000000,74,80,25,39,64,74,67,76,1,1,CDM
1994,7500000,74,80,23,70,71,77,35,50,3,1,LW
1995,7500000,74,80,23,70,68,74,44,61,3,1,RW
1996,7500000,74,80,23,69,74,77,65,63,3,1,CM
1997,7000000,74,80,24,67,68,68,69,74,2,1,CDM
1998,7500000,74,80,24,73,75,77,38,59,3,1,LW
1999,8000000,74,80,24,72,52,68,22,70,1,1,ST
2000,7000000,74,80,24,43,55,59,72,81,1,1,CB
2001,7000000,74,80,22,37,66,72,72,66,2,1,RB
2002,7500000,74,80,24,59,71,81,43,53,1,1,CAM
2003,7500000,74,80,22,63,72,72,67,70,2,1,CM
2004,7000000,74,80,23,25,36,45,73,85,1,1,CB
2005,7500000,74,80,23,74,64,79,35,65,2,1,LM
2006,7000000,74,80,21,45,68,74,72,67,2,1,RB
2007,6500000,74,79,26,37,53,63,73,78,1,1,CB
2008,6500000,74,79,26,59,73,77,69,75,2,1,CDM
2009,7500000,74,79,25,72,73,74,65,67,2,1,CAM
2010,0,74,79,24,62,73,77,60,64,1,1,CM
2011,7000000,74,79,25,52,63,66,73,77,2,1,CDM
2012,6500000,74,79,25,48,69,63,72,61,1,1,LB
2013,6500000,74,79,25,47,57,47,76,74,1,1,CB
2014,6500000,74,79,25,62,72,74,70,70,2,1,LB
2015,6500000,74,79,25,37,50,55,73,78,1,1,CB
2016,6500000,74,79,25,40,51,60,74,75,1,1,CB
2017,7000000,74,79,25,61,69,71,70,73,3,1,CDM
2018,6500000,74,79,25,60,68,72,71,74,2,1,LWB
2019,7500000,74,79,24,75,68,75,32,69,2,1,LW
2020,7500000,74,79,24,67,68,78,34,58,1,1,LM
2021,7500000,74,79,25,72,62,75,35,73,1,1,ST
2022,6500000,74,79,26,66,72,75,69,75,2,1,CDM
2023,6500000,74,79,26,54,61,64,71,81,2,1,CB
2024,6500000,74,79,24,34,63,75,70,69,1,1,LB
2025,7500000,74,79,23,65,74,74,67,68,1,1,CM
2026,7000000,74,79,23,56,67,74,72,79,2,1,CDM
2027,6500000,74,79,25,42,67,68,73,73,2,1,LB
2028,6500000,74,79,23,51,67,73,72,72,1,1,LB
2029,7500000,74,79,25,76,57,72,37,65,1,1,ST
2030,7000000,74,79,22,58,64,73,73,75,2,1,CB
2031,6500000,74,79,23,51,64,71,74,72,2,1,RB
2032,6500000,74,79,24,50,68,76,70,69,2,1,RB
2033,7500000,74,79,22,67,67,81,42,62,2,1,RM
2034,7500000,74,79,25,73,73,76,65,70,1,1,CM
2035,7500000,74,79,25,72,72,76,62,72,3,1,CM
2036,6500000,74,78,26,29,48,51,75,71,1,1,CB
2037,7500000,74,78,24,68,68,81,34,44,2,1,RM
2038,6500000,74,78,25,25,50,51,74,76,1,1,CB
2039,7000000,74,78,25,64,75,73,68,71,2,1,CM
2040,6500000,74,78,24,29,55,66,73,73,1,1,CB
2041,6500000,74,78,24,52,66,70,74,71,1,1,RB
2042,6500000,74,78,24,52,52,56,73,75,1,1,CB
2043,6500000,74,78,24,50,66,75,72,67,1,2,LB
2044,6500000,74,78,25,58,71,69,71,74,2,1,CDM
2045,6500000,74,78,25,44,63,72,71,66,3,1,RWB
2046,7500000,74,78,25,70,71,76,52,74,1,1,CAM
2047,6500000,74,78,26,44,63,65,73,78,2,1,CB
2048,6500000,74,78,25,65,69,71,69,72,1,1,LB
2049,6500000,74,78,24,48,68,71,70,66,2,1,RB
2050,7000000,74,78,24,58,72,78,61,66,1,1,CM
2051,6500000,74,78,25,65,63,71,76,69,2,1,CDM
2052,6500000,74,78,25,32,62,60,73,75,1,1,CB
2053,7500000,74,78,24,70,73,74,43,60,2,1,RM
2054,6500000,74,78,25,51,62,67,70,77,2,1,CDM
2055,6500000,74,78,25,39,63,67,73,74,1,1,CB
2056,7000000,74,78,25,69,73,75,59,64,3,1,CM
2057,7500000,74,78,25,66,71,74,53,61,2,1,CAM
2058,6000000,74,77,27,52,67,70,71,79,2,1,CDM
2059,7000000,74,77,26,70,73,76,39,44,2,2,CAM
2060,6500000,74,77,25,65,79,64,72,73,3,2,CDM
2061,7000000,74,77,25,68,70,81,20,51,3,2,CF
2062,7000000,74,77,25,67,75,77,67,70,2,1,CM
2063,6000000,74,77,26,32,57,56,73,78,1,1,CB
2064,6000000,74,77,26,49,50,59,73,76,1,1,CB
2065,6500000,74,77,26,62,68,71,71,74,2,1,CDM
2066,7000000,74,77,26,74,49,70,27,74,1,1,ST
2067,6500000,74,77,26,44,59,66,73,81,2,1,CDM
2068,7000000,74,77,25,69,70,77,38,54,3,1,CAM
2069,7000000,74,77,24,72,75,80,33,50,3,2,RW
2070,0,74,77,25,71,64,76,32,65,2,1,ST
2071,7000000,74,77,26,73,63,71,25,74,2,2,ST
2072,6500000,74,77,24,34,56,51,75,73,1,1,CB
2073,7000000,74,77,26,73,49,71,33,80,1,1,ST
2074,7000000,74,77,26,71,71,74,43,67,2,2,ST
2075,7000000,74,77,25,74,55,72,27,65,1,1,ST
2076,7000000,74,77,25,67,71,76,41,57,2,1,LM
2077,6000000,74,77,26,59,69,68,73,76,2,1,CB
2078,7000000,74,77,25,71,65,78,44,67,2,1,LM
2079,6000000,74,77,27,59,57,60,73,73,1,1,CB
2080,6000000,74,77,26,44,59,69,71,79,2,1,LB
2081,7000000,74,77,25,67,68,78,30,59,2,1,RM
2082,7000000,74,77,25,74,70,76,43,61,3,1,LM
2083,7000000,74,77,26,69,72,76,36,52,2,1,CAM
2084,7000000,74,77,24,67,69,74,66,71,3,1,LM
2085,7000000,74,77,25,70,65,76,48,65,3,1,RW
2086,6500000,74,77,26,67,71,73,70,70,2,1,CDM
2087,7000000,74,77,25,63,67,77,57,69,2,1,RW
2088,7000000,74,77,25,69,68,77,42,67,3,1,RW
2089,6000000,74,77,26,62,68,72,71,80,3,1,RB
2090,5500000,74,76,28,41,52,65,74,78,1,1,CB
2091,6000000,74,76,27,53,59,57,72,80,1,2,CB
2092,7000000,74,76,26,72,55,72,35,69,1,2,ST
2093,6000000,74,76,27,48,53,57,73,77,2,2,CB
2094,6000000,74,76,27,57,61,62,71,85,1,1,CB
2095,7000000,74,76,26,73,55,66,39,81,1,2,ST
2096,5500000,74,76,28,46,59,61,74,76,2,1,CB
2097,7000000,74,76,25,68,73,72,68,66,2,1,CM
2098,6500000,74,76,26,68,74,72,62,55,3,2,CM
2099,6000000,74,76,26,51,66,73,69,69,1,1,RB
2100,7000000,74,76,26,73,66,73,50,70,1,1,ST
2101,6000000,74,76,27,44,44,46,73,83,1,1,CB
2102,7000000,74,76,25,73,68,76,43,61,2,1,ST
2103,6000000,74,76,26,33,44,53,76,74,1,1,CB
2104,6000000,74,76,26,46,52,47,75,76,1,1,CB
2105,6000000,74,76,26,58,64,61,72,77,1,1,CB
2106,7000000,74,76,25,62,72,76,61,59,2,1,CM
2107,6500000,74,76,26,67,74,71,68,73,3,1,CM
2108,6000000,74,76,26,58,69,67,73,73,1,1,LB
2109,7000000,74,76,26,74,53,67,34,71,1,1,ST
2110,6000000,74,76,26,36,55,53,72,78,2,1,CB
2111,6000000,74,76,27,43,54,51,72,78,1,1,CB
2112,7000000,74,76,25,73,66,74,31,58,2,1,LW
2113,7000000,74,76,26,67,69,76,29,59,2,1,CAM
2114,5500000,74,75,27,35,54,58,74,77,1,1,CB
2115,6500000,74,75,27,65,72,77,42,57,2,1,CAM
2116,6500000,74,75,26,51,72,72,69,73,2,1,CM
2117,5500000,74,75,27,38,53,49,76,75,1,1,CB
2118,5500000,74,75,27,48,62,58,76,73,1,1,CB
2119,5500000,74,75,27,50,58,55,73,78,1,1,CB
2120,6500000,74,75,26,69,73,78,34,56,2,1,LW
2121,6000000,74,75,27,42,68,69,71,79,3,1,CDM
2122,6500000,74,75,26,67,66,73,69,75,3,1,LM
2123,6000000,74,75,27,70,75,75,71,69,2,1,CDM
2124,6500000,74,75,27,61,73,72,63,74,2,1,CM
2125,6500000,74,75,26,60,68,75,72,73,2,1,RM
2126,5500000,74,75,28,43,48,44,77,72,1,1,CB
2127,6500000,74,75,27,72,57,71,24,71,1,1,ST
2128,5500000,74,75,27,50,71,73,67,78,1,1,LB
2129,6500000,74,75,25,66,68,78,30,55,2,2,LM
2130,6500000,74,75,25,68,73,75,35,49,2,1,CAM
2131,6500000,74,75,27,67,71,73,66,74,1,2,CM
2132,6500000,74,75,26,63,65,74,43,70,1,3,RM
2133,5500000,74,75,27,53,65,68,72,70,3,2,LB
2134,6500000,74,75,26,69,72,78,65,64,3,1,LW
2135,6500000,74,75,27,64,72,75,65,70,2,1,CM
2136,5500000,74,75,29,47,54,38,74,81,1,1,CB
2137,6500000,74,75,26,65,66,73,30,45,3,1,LM
2138,6500000,74,75,25,71,67,79,41,48,2,1,RW
2139,6500000,74,75,26,73,64,76,37,70,2,1,CAM
2140,0,74,75,29,29,48,35,76,73,2,1,CB
2141,6500000,74,75,26,71,59,75,24,69,3,1,ST
2142,6500000,74,75,26,57,73,73,27,64,1,1,RM
2143,6500000,74,75,26,71,65,74,38,70,2,1,ST
2144,6500000,74,75,26,67,72,73,35,64,2,1,RW
2145,6500000,74,75,25,73,70,80,46,65,1,1,LM
2146,5500000,74,75,27,27,39,48,76,71,1,1,CB
2147,5500000,74,75,26,49,73,75,71,79,2,1,LB
2148,6500000,74,75,25,70,71,72,58,66,2,1,LM
2149,6500000,74,75,27,74,47,62,36,79,1,1,ST
2150,2100000,74,74,34,35,51,52,78,59,1,2,CB
2151,2400000,74,74,35,68,71,70,72,68,2,1,CM
2152,2600000,74,74,35,76,74,74,41,66,1,1,ST
2153,1100000,74,74,38,37,47,52,74,73,1,2,CB
2154,1900000,74,74,38,75,75,75,44,66,3,2,LM
2155,1700000,74,74,35,53,60,56,71,76,1,1,CB
2156,2500000,74,74,35,74,76,73,65,64,3,2,CAM
2157,1000000,74,74,37,69,69,72,72,77,1,2,RB
2158,2200000,74,74,34,55,68,62,76,68,1,2,CDM
2159,2700000,74,74,34,61,75,74,63,63,3,2,CM
2160,4400000,74,74,32,63,69,79,49,58,2,2,RM
2161,3400000,74,74,33,69,75,77,54,57,2,2,CAM
2162,2600000,74,74,35,72,66,72,41,74,1,2,ST
2163,3600000,74,74,32,64,69,68,72,75,1,1,CB
2164,1800000,74,74,35,66,72,69,73,70,2,3,CDM
2165,3400000,74,74,33,72,75,75,32,55,3,2,CAM
2166,3500000,74,74,33,74,62,64,42,68,1,1,ST
2167,1600000,74,74,35,63,70,71,73,77,3,2,LB
2168,2100000,74,74,34,38,46,53,75,71,1,2,CB
2169,2700000,74,74,34,69,77,68,66,72,2,2,CM
2170,2700000,74,74,33,62,66,66,74,81,2,2,CDM
2171,2100000,74,74,34,57,57,52,75,77,1,2,CB
2172,5500000,74,74,30,72,65,76,41,65,1,2,LM
2173,4500000,74,74,32,72,61,71,36,69,1,2,ST
2174,2500000,74,74,33,62,70,71,70,74,1,1,LB
2175,4200000,74,74,31,60,68,57,75,77,2,1,CB
2176,2500000,74,74,33,63,68,69,70,75,1,2,RB
2177,4900000,74,74,31,70,70,74,27,64,3,1,LM
2178,3500000,74,74,33,73,66,73,34,74,2,2,ST
2179,4300000,74,74,32,64,73,73,70,77,1,2,CM
2180,3600000,74,74,32,39,64,61,73,75,3,1,CB
2181,4800000,74,74,31,71,72,78,65,74,3,1,CM
2182,3300000,74,74,33,66,78,73,67,61,2,2,CM
2183,3500000,74,74,32,58,69,72,76,72,1,2,LB
2184,5500000,74,74,29,73,64,69,30,67,1,1,ST
2185,3500000,74,74,32,61,62,74,72,73,1,1,RB
2186,3000000,74,74,34,72,61,70,35,78,1,1,ST
2187,4500000,74,74,32,75,64,70,44,74,1,2,ST
2188,3300000,74,74,33,65,73,71,68,63,2,2,CM
2189,4500000,74,74,32,74,66,74,39,74,1,1,ST
2190,5500000,74,74,28,69,73,75,27,41,3,2,CAM
2191,4200000,74,74,31,44,64,67,74,72,2,1,CB
2192,0,74,74,33,56,69,67,69,77,3,1,LWB
2193,2700000,74,74,33,42,54,51,73,77,1,1,CB
2194,2700000,74,74,34,71,75,72,62,70,2,2,CM
2195,3700000,74,74,32,45,64,64,71,80,3,1,CDM
2196,3400000,74,74,33,70,74,75,38,67,3,2,LM
2197,4100000,74,74,31,41,69,70,76,71,2,1,LB
2198,4900000,74,74,31,72,71,74,38,60,1,2,LM
2199,2200000,74,74,34,61,67,64,74,81,2,2,CDM
2200,4200000,74,74,31,46,62,62,73,80,1,1,CB
2201,4600000,74,74,30,54,68,66,72,79,2,2,CDM
2202,4400000,74,74,32,74,72,78,52,64,2,1,LM
2203,4300000,74,74,32,65,77,73,48,66,1,1,CM
2204,5000000,74,74,30,68,72,73,62,72,2,1,CM
2205,4800000,74,74,31,73,72,75,71,73,3,1,CM
2206,5000000,74,74,31,76,62,67,40,77,1,1,ST
2207,4200000,74,74,31,39,44,53,76,75,1,1,CB
2208,5500000,74,74,28,70,74,75,64,64,3,2,CAM
2209,2100000,74,74,34,49,60,62,73,74,1,3,CB
2210,4600000,74,74,30,71,75,71,72,73,2,1,CDM
2211,5500000,74,74,29,64,76,75,49,53,2,1,CM
2212,4600000,74,74,30,46,63,59,73,76,1,1,CB
2213,4900000,74,74,31,72,69,79,44,62,2,2,RM
2214,4900000,74,74,31,65,65,77,30,63,3,2,RW
2215,5500000,74,74,29,69,74,72,68,76,2,1,CM
2216,5500000,74,74,29,69,72,70,67,72,2,1,CM
2217,4300000,74,74,31,54,69,64,74,73,2,1,CDM
2218,5500000,74,74,29,73,70,75,48,77,2,1,RW
2219,4600000,74,74,30,34,58,62,74,74,1,1,CB
2220,4200000,74,74,31,62,72,70,74,70,1,1,CB
2221,4400000,74,74,30,58,65,70,70,65,1,1,RB
2222,5500000,74,74,30,68,67,76,48,71,1,1,CAM
2223,2600000,74,74,35,76,69,74,35,61,2,1,ST
2224,4300000,74,74,31,63,69,67,71,69,1,1,CDM
2225,3600000,74,74,32,41,53,51,75,72,1,1,CB
2226,5000000,74,74,30,66,71,72,69,80,2,1,CM
2227,4900000,74,74,28,29,40,48,74,77,1,1,CB
2228,0,74,74,29,48,57,66,74,73,1,2,CB
2229,4400000,74,74,32,72,69,76,32,60,2,1,LM
2230,4400000,74,74,30,67,69,74,70,73,2,2,RB
2231,4200000,74,74,31,45,60,60,74,72,2,1,CB
2232,4600000,74,74,30,32,56,49,74,74,2,1,CB
2233,4200000,74,74,31,26,57,46,77,74,1,1,CB
2234,2700000,74,74,33,56,79,74,69,62,2,2,CDM
2235,5500000,74,74,29,63,71,70,71,83,2,1,CM
2236,2200000,74,74,34,46,63,62,74,79,2,1,CDM
2237,5000000,74,74,31,72,64,76,38,75,1,1,ST
2238,5500000,74,74,29,75,72,73,66,66,2,2,RM
2239,4600000,74,74,29,39,65,65,69,74,2,2,RB
2240,5500000,74,74,29,71,69,77,35,64,3,2,LM
2241,5500000,74,74,29,72,75,74,54,63,3,2,CAM
2242,5500000,74,74,29,72,76,73,58,66,2,1,CM
2243,4600000,74,74,30,48,59,52,73,77,1,1,CB
2244,4100000,74,74,31,46,68,69,72,75,1,1,LB
2245,4600000,74,74,30,38,50,50,73,82,1,1,CB
2246,5000000,74,74,30,66,78,73,55,55,2,1,CM
2247,3300000,74,74,33,71,73,74,58,72,2,1,CM
2248,4400000,74,74,32,71,71,74,38,68,2,1,RM
2249,4600000,74,74,30,38,52,55,71,82,1,1,CB
2250,2100000,74,74,34,36,58,50,73,77,1,1,CB
2251,4600000,74,74,30,69,67,68,75,72,2,2,CDM
2252,4300000,74,74,31,74,71,68,73,74,2,2,CDM
2253,3500000,74,74,32,37,66,74,75,65,1,2,RB
2254,6000000,74,74,27,68,74,78,43,71,2,2,RM
2255,4600000,74,74,30,47,66,73,72,79,2,1,CDM
2256,4300000,74,74,32,65,71,71,66,73,2,2,CM
2257,4800000,74,74,28,65,73,74,75,65,1,2,RB
2258,4800000,74,74,28,54,69,70,71,71,2,1,LWB
2259,4600000,74,74,29,59,71,74,68,67,3,1,LB
2260,3600000,74,74,32,44,59,60,72,76,1,2,CB
2261,5500000,74,74,30,72,69,80,37,65,1,1,RW
2262,3700000,74,74,32,64,67,70,71,76,3,2,CDM
2263,5500000,74,74,30,76,61,69,27,81,1,1,ST
2264,4800000,74,74,28,45,63,69,72,73,1,1,LWB
2265,5000000,74,74,31,74,55,62,38,84,1,1,ST
2266,4100000,74,74,31,47,62,65,75,82,2,2,RWB
2267,4800000,74,74,28,62,67,73,73,74,3,1,LB
2268,6000000,74,74,27,69,72,72,51,68,2,2,RM
2269,4800000,74,74,28,55,63,69,72,76,3,1,RB
2270,5500000,74,74,28,68,71,78,72,71,1,1,CM
2271,5500000,74,74,29,73,58,71,32,72,1,1,ST
2272,5500000,74,74,28,69,75,69,65,74,2,1,CM
2273,4600000,74,74,30,53,57,52,76,82,3,1,CDM
2274,4600000,74,74,29,44,69,74,69,68,1,1,LB
2275,5500000,74,74,28,68,66,74,55,74,2,2,RM
2276,4300000,74,74,31,63,77,66,70,72,2,1,CDM
2277,4600000,74,74,30,63,64,66,73,79,2,1,CDM
2278,5500000,74,74,30,75,75,71,58,74,2,1,CAM
2279,5500000,74,74,29,76,56,69,35,78,1,2,ST
2280,5000000,74,74,27,57,65,74,69,66,2,1,RB
2281,5500000,74,74,29,59,70,72,68,59,2,1,CM
2282,4200000,74,74,31,62,66,62,73,77,2,2,CB
2283,6000000,74,74,27,67,71,73,73,78,2,1,CM
2284,5500000,74,74,29,74,53,71,35,79,1,1,ST
2285,4200000,74,74,31,38,54,37,75,75,1,1,CB
2286,5000000,74,74,28,47,67,71,69,76,2,1,CDM
2287,5500000,74,74,29,70,70,75,63,71,1,1,CM
2288,5500000,74,74,28,71,73,78,53,59,2,1,CAM
2289,6000000,74,74,28,74,65,69,44,75,1,2,ST
2290,5500000,74,74,30,74,67,76,34,65,1,1,ST
2291,4700000,74,74,29,47,53,55,71,79,1,1,CB
2292,6000000,74,74,28,72,72,75,36,66,2,2,CF
2293,4900000,74,74,31,73,76,75,43,63,1,2,LM
2294,6000000,74,74,26,68,75,76,50,57,2,2,LW
2295,5500000,74,74,29,73,73,77,28,62,3,1,ST
2296,4600000,74,74,29,73,77,76,71,72,2,1,LB
2297,6000000,74,74,28,74,64,71,24,70,1,1,ST
2298,5500000,74,74,29,49,69,78,67,57,2,1,CM
2299,6000000,74,74,27,71,63,77,29,70,2,1,RM
2300,4800000,74,74,29,66,62,66,74,80,2,1,CDM
2301,5500000,74,74,28,67,72,73,51,58,1,1,CAM
2302,4600000,74,74,29,64,70,76,66,76,2,1,RB
2303,5500000,74,74,29,63,76,74,64,71,3,1,CM
2304,5500000,74,74,28,69,66,76,55,69,2,1,RW
2305,5500000,74,74,29,72,64,70,39,74,1,1,ST
2306,4600000,74,74,30,37,55,61,75,72,1,2,CB
2307,5500000,74,74,29,69,70,76,40,60,2,1,LM
2308,6000000,74,74,27,67,68,77,34,45,2,1,LM
2309,5000000,74,74,30,69,73,71,68,74,2,1,CM
2310,1600000,74,74,35,61,71,74,74,64,1,2,RB
2311,4100000,74,74,31,62,75,70,69,50,3,1,RB
2312,4800000,74,74,28,47,65,70,72,68,1,1,RB
2313,5500000,74,74,29,68,69,78,31,55,2,1,RM
2314,5000000,74,74,31,73,53,64,27,84,1,1,ST
2315,4400000,74,74,32,70,74,74,69,70,3,1,LM
2316,5500000,74,74,28,71,73,72,57,64,3,1,CM
2317,6000000,74,74,27,68,74,78,28,58,2,2,RW
2318,4900000,74,74,31,72,70,79,56,55,3,1,LM
2319,5500000,74,74,28,68,73,74,64,74,2,1,CM
2320,0,74,74,30,40,58,59,74,74,1,1,CB
2321,4700000,74,74,29,48,59,62,74,74,2,1,CB
2322,5500000,74,74,28,76,67,66,55,83,2,2,RM
2323,6000000,74,74,28,75,57,69,35,77,1,1,ST
2324,5500000,74,74,28,64,71,76,47,47,2,1,LM
2325,4700000,74,74,29,60,50,52,72,84,1,1,CB
2326,4800000,74,74,29,42,64,77,70,75,2,1,CDM
2327,4800000,74,74,29,57,68,66,73,74,2,1,CDM
2328,4700000,74,74,29,38,41,58,73,78,1,1,CB
2329,3600000,74,74,32,55,69,65,73,76,2,1,CB
2330,5500000,74,74,28,75,71,74,38,80,3,2,RW
2331,4500000,74,74,32,74,61,73,42,67,1,1,ST
2332,6000000,74,74,27,59,77,71,64,74,3,1,CAM
2333,2100000,74,74,34,56,62,58,72,80,1,1,CB
2334,4800000,74,74,31,65,70,70,68,82,1,1,CM
2335,5500000,74,74,30,74,68,74,38,66,3,1,ST
2336,4800000,74,74,28,67,68,73,67,75,3,1,RB
2337,6000000,74,74,27,67,73,77,34,50,2,1,RM
2338,5500000,74,74,29,72,75,74,66,71,3,1,CAM
2339,3600000,74,74,32,49,50,56,72,79,1,1,CB
2340,3700000,74,74,32,51,71,70,70,82,2,1,CDM
2341,4400000,74,74,32,70,66,78,43,63,3,2,LW
2342,5500000,74,74,30,65,72,76,54,72,3,1,RW
2343,5500000,74,74,29,71,73,75,37,65,2,1,RM
2344,6000000,74,74,27,67,74,77,45,62,2,1,CAM
2345,5000000,74,74,30,72,69,70,66,83,3,1,CM
2346,2200000,74,74,34,52,61,63,74,83,1,1,CDM
2347,5000000,74,74,31,73,64,66,46,79,1,3,ST
2348,4800000,74,74,28,59,67,74,66,73,1,1,LWB
2349,5500000,74,74,28,71,70,70,43,77,3,1,RM
2350,6000000,74,74,28,75,65,70,36,81,1,1,ST
2351,0,74,74,29,69,69,74,49,62,3,1,CAM
2352,4600000,74,74,29,60,69,73,69,73,1,1,RB
2353,4600000,74,74,30,45,63,69,74,75,1,1,CB
2354,5500000,74,74,29,71,72,69,58,74,1,1,CAM
2355,4800000,74,74,28,66,69,76,67,77,3,1,RB
