value_eur,overall,potential,age,shooting,passing,dribbling,defending,physic,num_pos,international_reputation,best_pos
8000000,74,80,24,72,73,73,37,76,2,1,ST
7500000,74,80,24,73,68,71,69,83,3,1,CAM
7000000,74,80,25,39,64,74,67,76,1,1,CDM
7500000,74,80,23,70,71,77,35,50,3,1,LW
7500000,74,80,23,70,68,74,44,61,3,1,RW
7500000,74,80,23,69,74,77,65,63,3,1,CM
7000000,74,80,24,67,68,68,69,74,2,1,CDM
7500000,74,80,24,73,75,77,38,59,3,1,LW
8000000,74,80,24,72,52,68,22,70,1,1,ST
7000000,74,80,24,43,55,59,72,81,1,1,CB
7000000,74,80,22,37,66,72,72,66,2,1,RB
7500000,74,80,24,59,71,81,43,53,1,1,CAM
7500000,74,80,22,63,72,72,67,70,2,1,CM
7000000,74,80,23,25,36,45,73,85,1,1,CB
7500000,74,80,23,74,64,79,35,65,2,1,LM
7000000,74,80,21,45,68,74,72,67,2,1,RB
6500000,74,79,26,37,53,63,73,78,1,1,CB
6500000,74,79,26,59,73,77,69,75,2,1,CDM
7500000,74,79,25,72,73,74,65,67,2,1,CAM
0,74,79,24,62,73,77,60,64,1,1,CM
7000000,74,79,25,52,63,66,73,77,2,1,CDM
6500000,74,79,25,48,69,63,72,61,1,1,LB
6500000,74,79,25,47,57,47,76,74,1,1,CB
6500000,74,79,25,62,72,74,70,70,2,1,LB
6500000,74,79,25,37,50,55,73,78,1,1,CB
6500000,74,79,25,40,51,60,74,75,1,1,CB
7000000,74,79,25,61,69,71,70,73,3,1,CDM
6500000,74,79,25,60,68,72,71,74,2,1,LWB
7500000,74,79,24,75,68,75,32,69,2,1,LW
7500000,74,79,24,67,68,78,34,58,1,1,LM
7500000,74,79,25,72,62,75,35,73,1,1,ST
6500000,74,79,26,66,72,75,69,75,2,1,CDM
6500000,74,79,26,54,61,64,71,81,2,1,CB
6500000,74,79,24,34,63,75,70,69,1,1,LB
7500000,74,79,23,65,74,74,67,68,1,1,CM
7000000,74,79,23,56,67,74,72,79,2,1,CDM
6500000,74,79,25,42,67,68,73,73,2,1,LB
6500000,74,79,23,51,67,73,72,72,1,1,LB
7500000,74,79,25,76,57,72,37,65,1,1,ST
7000000,74,79,22,58,64,73,73,75,2,1,CB
6500000,74,79,23,51,64,71,74,72,2,1,RB
6500000,74,79,24,50,68,76,70,69,2,1,RB
7500000,74,79,22,67,67,81,42,62,2,1,RM
7500000,74,79,25,73,73,76,65,70,1,1,CM
7500000,74,79,25,72,72,76,62,72,3,1,CM
6500000,74,78,26,29,48,51,75,71,1,1,CB
7500000,74,78,24,68,68,81,34,44,2,1,RM
6500000,74,78,25,25,50,51,74,76,1,1,CB
7000000,74,78,25,64,75,73,68,71,2,1,CM
6500000,74,78,24,29,55,66,73,73,1,1,CB
6500000,74,78,24,52,66,70,74,71,1,1,RB
6500000,74,78,24,52,52,56,73,75,1,1,CB
6500000,74,78,24,50,66,75,72,67,1,2,LB
6500000,74,78,25,58,71,69,71,74,2,1,CDM
6500000,74,78,25,44,63,72,71,66,3,1,RWB
7500000,74,78,25,70,71,76,52,74,1,1,CAM
6500000,74,78,26,44,63,65,73,78,2,1,CB
6500000,74,78,25,65,69,71,69,72,1,1,LB
6500000,74,78,24,48,68,71,70,66,2,1,RB
7000000,74,78,24,58,72,78,61,66,1,1,CM
6500000,74,78,25,65,63,71,76,69,2,1,CDM
6500000,74,78,25,32,62,60,73,75,1,1,CB
7500000,74,78,24,70,73,74,43,60,2,1,RM
6500000,74,78,25,51,62,67,70,77,2,1,CDM
6500000,74,78,25,39,63,67,73,74,1,1,CB
7000000,74,78,25,69,73,75,59,64,3,1,CM
7500000,74,78,25,66,71,74,53,61,2,1,CAM
6000000,74,77,27,52,67,70,71,79,2,1,CDM
7000000,74,77,26,70,73,76,39,44,2,2,CAM
6500000,74,77,25,65,79,64,72,73,3,2,CDM
7000000,74,77,25,68,70,81,20,51,3,2,CF
7000000,74,77,25,67,75,77,67,70,2,1,CM
6000000,74,77,26,32,57,56,73,78,1,1,CB
6000000,74,77,26,49,50,59,73,76,1,1,CB
6500000,74,77,26,62,68,71,71,74,2,1,CDM
7000000,74,77,26,74,49,70,27,74,1,1,ST
6500000,74,77,26,44,59,66,73,81,2,1,CDM
7000000,74,77,25,69,70,77,38,54,3,1,CAM
7000000,74,77,24,72,75,80,33,50,3,2,RW
0,74,77,25,71,64,76,32,65,2,1,ST
7000000,74,77,26,73,63,71,25,74,2,2,ST
6500000,74,77,24,34,56,51,75,73,1,1,CB
7000000,74,77,26,73,49,71,33,80,1,1,ST
7000000,74,77,26,71,71,74,43,67,2,2,ST
7000000,74,77,25,74,55,72,27,65,1,1,ST
7000000,74,77,25,67,71,76,41,57,2,1,LM
6000000,74,77,26,59,69,68,73,76,2,1,CB
7000000,74,77,25,71,65,78,44,67,2,1,LM
6000000,74,77,27,59,57,60,73,73,1,1,CB
6000000,74,77,26,44,59,69,71,79,2,1,LB
7000000,74,77,25,67,68,78,30,59,2,1,RM
7000000,74,77,25,74,70,76,43,61,3,1,LM
7000000,74,77,26,69,72,76,36,52,2,1,CAM
7000000,74,77,24,67,69,74,66,71,3,1,LM
7000000,74,77,25,70,65,76,48,65,3,1,RW
6500000,74,77,26,67,71,73,70,70,2,1,CDM
7000000,74,77,25,63,67,77,57,69,2,1,RW
7000000,74,77,25,69,68,77,42,67,3,1,RW
6000000,74,77,26,62,68,72,71,80,3,1,RB
5500000,74,76,28,41,52,65,74,78,1,1,CB
6000000,74,76,27,53,59,57,72,80,1,2,CB
7000000,74,76,26,72,55,72,35,69,1,2,ST
6000000,74,76,27,48,53,57,73,77,2,2,CB
6000000,74,76,27,57,61,62,71,85,1,1,CB
7000000,74,76,26,73,55,66,39,81,1,2,ST
5500000,74,76,28,46,59,61,74,76,2,1,CB
7000000,74,76,25,68,73,72,68,66,2,1,CM
6500000,74,76,26,68,74,72,62,55,3,2,CM
6000000,74,76,26,51,66,73,69,69,1,1,RB
7000000,74,76,26,73,66,73,50,70,1,1,ST
6000000,74,76,27,44,44,46,73,83,1,1,CB
7000000,74,76,25,73,68,76,43,61,2,1,ST
6000000,74,76,26,33,44,53,76,74,1,1,CB
6000000,74,76,26,46,52,47,75,76,1,1,CB
6000000,74,76,26,58,64,61,72,77,1,1,CB
7000000,74,76,25,62,72,76,61,59,2,1,CM
6500000,74,76,26,67,74,71,68,73,3,1,CM
6000000,74,76,26,58,69,67,73,73,1,1,LB
7000000,74,76,26,74,53,67,34,71,1,1,ST
6000000,74,76,26,36,55,53,72,78,2,1,CB
6000000,74,76,27,43,54,51,72,78,1,1,CB
7000000,74,76,25,73,66,74,31,58,2,1,LW
7000000,74,76,26,67,69,76,29,59,2,1,CAM
5500000,74,75,27,35,54,58,74,77,1,1,CB
6500000,74,75,27,65,72,77,42,57,2,1,CAM
6500000,74,75,26,51,72,72,69,73,2,1,CM
5500000,74,75,27,38,53,49,76,75,1,1,CB
5500000,74,75,27,48,62,58,76,73,1,1,CB
5500000,74,75,27,50,58,55,73,78,1,1,CB
6500000,74,75,26,69,73,78,34,56,2,1,LW
6000000,74,75,27,42,68,69,71,79,3,1,CDM
6500000,74,75,26,67,66,73,69,75,3,1,LM
6000000,74,75,27,70,75,75,71,69,2,1,CDM
6500000,74,75,27,61,73,72,63,74,2,1,CM
6500000,74,75,26,60,68,75,72,73,2,1,RM
5500000,74,75,28,43,48,44,77,72,1,1,CB
6500000,74,75,27,72,57,71,24,71,1,1,ST
5500000,74,75,27,50,71,73,67,78,1,1,LB
6500000,74,75,25,66,68,78,30,55,2,2,LM
6500000,74,75,25,68,73,75,35,49,2,1,CAM
6500000,74,75,27,67,71,73,66,74,1,2,CM
6500000,74,75,26,63,65,74,43,70,1,3,RM
5500000,74,75,27,53,65,68,72,70,3,2,LB
6500000,74,75,26,69,72,78,65,64,3,1,LW
6500000,74,75,27,64,72,75,65,70,2,1,CM
5500000,74,75,29,47,54,38,74,81,1,1,CB
6500000,74,75,26,65,66,73,30,45,3,1,LM
6500000,74,75,25,71,67,79,41,48,2,1,RW
6500000,74,75,26,73,64,76,37,70,2,1,CAM
0,74,75,29,29,48,35,76,73,2,1,CB
6500000,74,75,26,71,59,75,24,69,3,1,ST
6500000,74,75,26,57,73,73,27,64,1,1,RM
6500000,74,75,26,71,65,74,38,70,2,1,ST
6500000,74,75,26,67,72,73,35,64,2,1,RW
6500000,74,75,25,73,70,80,46,65,1,1,LM
5500000,74,75,27,27,39,48,76,71,1,1,CB
5500000,74,75,26,49,73,75,71,79,2,1,LB
6500000,74,75,25,70,71,72,58,66,2,1,LM
6500000,74,75,27,74,47,62,36,79,1,1,ST
2100000,74,74,34,35,51,52,78,59,1,2,CB
2400000,74,74,35,68,71,70,72,68,2,1,CM
2600000,74,74,35,76,74,74,41,66,1,1,ST
1100000,74,74,38,37,47,52,74,73,1,2,CB
1900000,74,74,38,75,75,75,44,66,3,2,LM
1700000,74,74,35,53,60,56,71,76,1,1,CB
2500000,74,74,35,74,76,73,65,64,3,2,CAM
1000000,74,74,37,69,69,72,72,77,1,2,RB
2200000,74,74,34,55,68,62,76,68,1,2,CDM
2700000,74,74,34,61,75,74,63,63,3,2,CM
4400000,74,74,32,63,69,79,49,58,2,2,RM
3400000,74,74,33,69,75,77,54,57,2,2,CAM
2600000,74,74,35,72,66,72,41,74,1,2,ST
3600000,74,74,32,64,69,68,72,75,1,1,CB
1800000,74,74,35,66,72,69,73,70,2,3,CDM
3400000,74,74,33,72,75,75,32,55,3,2,CAM
3500000,74,74,33,74,62,64,42,68,1,1,ST
1600000,74,74,35,63,70,71,73,77,3,2,LB
2100000,74,74,34,38,46,53,75,71,1,2,CB
2700000,74,74,34,69,77,68,66,72,2,2,CM
2700000,74,74,33,62,66,66,74,81,2,2,CDM
2100000,74,74,34,57,57,52,75,77,1,2,CB
5500000,74,74,30,72,65,76,41,65,1,2,LM
4500000,74,74,32,72,61,71,36,69,1,2,ST
2500000,74,74,33,62,70,71,70,74,1,1,LB
4200000,74,74,31,60,68,57,75,77,2,1,CB
2500000,74,74,33,63,68,69,70,75,1,2,RB
4900000,74,74,31,70,70,74,27,64,3,1,LM
3500000,74,74,33,73,66,73,34,74,2,2,ST
4300000,74,74,32,64,73,73,70,77,1,2,CM
3600000,74,74,32,39,64,61,73,75,3,1,CB
4800000,74,74,31,71,72,78,65,74,3,1,CM
3300000,74,74,33,66,78,73,67,61,2,2,CM
3500000,74,74,32,58,69,72,76,72,1,2,LB
5500000,74,74,29,73,64,69,30,67,1,1,ST
3500000,74,74,32,61,62,74,72,73,1,1,RB
3000000,74,74,34,72,61,70,35,78,1,1,ST
4500000,74,74,32,75,64,70,44,74,1,2,ST
3300000,74,74,33,65,73,71,68,63,2,2,CM
4500000,74,74,32,74,66,74,39,74,1,1,ST
5500000,74,74,28,69,73,75,27,41,3,2,CAM
4200000,74,74,31,44,64,67,74,72,2,1,CB
0,74,74,33,56,69,67,69,77,3,1,LWB
2700000,74,74,33,42,54,51,73,77,1,1,CB
2700000,74,74,34,71,75,72,62,70,2,2,CM
3700000,74,74,32,45,64,64,71,80,3,1,CDM
3400000,74,74,33,70,74,75,38,67,3,2,LM
4100000,74,74,31,41,69,70,76,71,2,1,LB
4900000,74,74,31,72,71,74,38,60,1,2,LM
2200000,74,74,34,61,67,64,74,81,2,2,CDM
4200000,74,74,31,46,62,62,73,80,1,1,CB
4600000,74,74,30,54,68,66,72,79,2,2,CDM
4400000,74,74,32,74,72,78,52,64,2,1,LM
4300000,74,74,32,65,77,73,48,66,1,1,CM
5000000,74,74,30,68,72,73,62,72,2,1,CM
4800000,74,74,31,73,72,75,71,73,3,1,CM
5000000,74,74,31,76,62,67,40,77,1,1,ST
4200000,74,74,31,39,44,53,76,75,1,1,CB
5500000,74,74,28,70,74,75,64,64,3,2,CAM
2100000,74,74,34,49,60,62,73,74,1,3,CB
4600000,74,74,30,71,75,71,72,73,2,1,CDM
5500000,74,74,29,64,76,75,49,53,2,1,CM
4600000,74,74,30,46,63,59,73,76,1,1,CB
4900000,74,74,31,72,69,79,44,62,2,2,RM
4900000,74,74,31,65,65,77,30,63,3,2,RW
5500000,74,74,29,69,74,72,68,76,2,1,CM
5500000,74,74,29,69,72,70,67,72,2,1,CM
4300000,74,74,31,54,69,64,74,73,2,1,CDM
5500000,74,74,29,73,70,75,48,77,2,1,RW
4600000,74,74,30,34,58,62,74,74,1,1,CB
4200000,74,74,31,62,72,70,74,70,1,1,CB
4400000,74,74,30,58,65,70,70,65,1,1,RB
5500000,74,74,30,68,67,76,48,71,1,1,CAM
2600000,74,74,35,76,69,74,35,61,2,1,ST
4300000,74,74,31,63,69,67,71,69,1,1,CDM
3600000,74,74,32,41,53,51,75,72,1,1,CB
5000000,74,74,30,66,71,72,69,80,2,1,CM
4900000,74,74,28,29,40,48,74,77,1,1,CB
0,74,74,29,48,57,66,74,73,1,2,CB
4400000,74,74,32,72,69,76,32,60,2,1,LM
4400000,74,74,30,67,69,74,70,73,2,2,RB
4200000,74,74,31,45,60,60,74,72,2,1,CB
4600000,74,74,30,32,56,49,74,74,2,1,CB
4200000,74,74,31,26,57,46,77,74,1,1,CB
2700000,74,74,33,56,79,74,69,62,2,2,CDM
5500000,74,74,29,63,71,70,71,83,2,1,CM
2200000,74,74,34,46,63,62,74,79,2,1,CDM
5000000,74,74,31,72,64,76,38,75,1,1,ST
5500000,74,74,29,75,72,73,66,66,2,2,RM
4600000,74,74,29,39,65,65,69,74,2,2,RB
5500000,74,74,29,71,69,77,35,64,3,2,LM
5500000,74,74,29,72,75,74,54,63,3,2,CAM
5500000,74,74,29,72,76,73,58,66,2,1,CM
4600000,74,74,30,48,59,52,73,77,1,1,CB
4100000,74,74,31,46,68,69,72,75,1,1,LB
4600000,74,74,30,38,50,50,73,82,1,1,CB
5000000,74,74,30,66,78,73,55,55,2,1,CM
3300000,74,74,33,71,73,74,58,72,2,1,CM
4400000,74,74,32,71,71,74,38,68,2,1,RM
4600000,74,74,30,38,52,55,71,82,1,1,CB
2100000,74,74,34,36,58,50,73,77,1,1,CB
4600000,74,74,30,69,67,68,75,72,2,2,CDM
4300000,74,74,31,74,71,68,73,74,2,2,CDM
3500000,74,74,32,37,66,74,75,65,1,2,RB
6000000,74,74,27,68,74,78,43,71,2,2,RM
4600000,74,74,30,47,66,73,72,79,2,1,CDM
4300000,74,74,32,65,71,71,66,73,2,2,CM
4800000,74,74,28,65,73,74,75,65,1,2,RB
4800000,74,74,28,54,69,70,71,71,2,1,LWB
4600000,74,74,29,59,71,74,68,67,3,1,LB
3600000,74,74,32,44,59,60,72,76,1,2,CB
5500000,74,74,30,72,69,80,37,65,1,1,RW
3700000,74,74,32,64,67,70,71,76,3,2,CDM
5500000,74,74,30,76,61,69,27,81,1,1,ST
4800000,74,74,28,45,63,69,72,73,1,1,LWB
5000000,74,74,31,74,55,62,38,84,1,1,ST
4100000,74,74,31,47,62,65,75,82,2,2,RWB
4800000,74,74,28,62,67,73,73,74,3,1,LB
6000000,74,74,27,69,72,72,51,68,2,2,RM
4800000,74,74,28,55,63,69,72,76,3,1,RB
5500000,74,74,28,68,71,78,72,71,1,1,CM
5500000,74,74,29,73,58,71,32,72,1,1,ST
5500000,74,74,28,69,75,69,65,74,2,1,CM
4600000,74,74,30,53,57,52,76,82,3,1,CDM
4600000,74,74,29,44,69,74,69,68,1,1,LB
5500000,74,74,28,68,66,74,55,74,2,2,RM
4300000,74,74,31,63,77,66,70,72,2,1,CDM
4600000,74,74,30,63,64,66,73,79,2,1,CDM
5500000,74,74,30,75,75,71,58,74,2,1,CAM
5500000,74,74,29,76,56,69,35,78,1,2,ST
5000000,74,74,27,57,65,74,69,66,2,1,RB
5500000,74,74,29,59,70,72,68,59,2,1,CM
4200000,74,74,31,62,66,62,73,77,2,2,CB
6000000,74,74,27,67,71,73,73,78,2,1,CM
5500000,74,74,29,74,53,71,35,79,1,1,ST
4200000,74,74,31,38,54,37,75,75,1,1,CB
5000000,74,74,28,47,67,71,69,76,2,1,CDM
5500000,74,74,29,70,70,75,63,71,1,1,CM
5500000,74,74,28,71,73,78,53,59,2,1,CAM
6000000,74,74,28,74,65,69,44,75,1,2,ST
5500000,74,74,30,74,67,76,34,65,1,1,ST
4700000,74,74,29,47,53,55,71,79,1,1,CB
6000000,74,74,28,72,72,75,36,66,2,2,CF
4900000,74,74,31,73,76,75,43,63,1,2,LM
6000000,74,74,26,68,75,76,50,57,2,2,LW
5500000,74,74,29,73,73,77,28,62,3,1,ST
4600000,74,74,29,73,77,76,71,72,2,1,LB
6000000,74,74,28,74,64,71,24,70,1,1,ST
5500000,74,74,29,49,69,78,67,57,2,1,CM
6000000,74,74,27,71,63,77,29,70,2,1,RM
4800000,74,74,29,66,62,66,74,80,2,1,CDM
5500000,74,74,28,67,72,73,51,58,1,1,CAM
4600000,74,74,29,64,70,76,66,76,2,1,RB
5500000,74,74,29,63,76,74,64,71,3,1,CM
5500000,74,74,28,69,66,76,55,69,2,1,RW
5500000,74,74,29,72,64,70,39,74,1,1,ST
4600000,74,74,30,37,55,61,75,72,1,2,CB
5500000,74,74,29,69,70,76,40,60,2,1,LM
6000000,74,74,27,67,68,77,34,45,2,1,LM
5000000,74,74,30,69,73,71,68,74,2,1,CM
1600000,74,74,35,61,71,74,74,64,1,2,RB
4100000,74,74,31,62,75,70,69,50,3,1,RB
4800000,74,74,28,47,65,70,72,68,1,1,RB
5500000,74,74,29,68,69,78,31,55,2,1,RM
5000000,74,74,31,73,53,64,27,84,1,1,ST
4400000,74,74,32,70,74,74,69,70,3,1,LM
5500000,74,74,28,71,73,72,57,64,3,1,CM
6000000,74,74,27,68,74,78,28,58,2,2,RW
4900000,74,74,31,72,70,79,56,55,3,1,LM
5500000,74,74,28,68,73,74,64,74,2,1,CM
0,74,74,30,40,58,59,74,74,1,1,CB
4700000,74,74,29,48,59,62,74,74,2,1,CB
5500000,74,74,28,76,67,66,55,83,2,2,RM
6000000,74,74,28,75,57,69,35,77,1,1,ST
5500000,74,74,28,64,71,76,47,47,2,1,LM
4700000,74,74,29,60,50,52,72,84,1,1,CB
4800000,74,74,29,42,64,77,70,75,2,1,CDM
4800000,74,74,29,57,68,66,73,74,2,1,CDM
4700000,74,74,29,38,41,58,73,78,1,1,CB
3600000,74,74,32,55,69,65,73,76,2,1,CB
5500000,74,74,28,75,71,74,38,80,3,2,RW
4500000,74,74,32,74,61,73,42,67,1,1,ST
6000000,74,74,27,59,77,71,64,74,3,1,CAM
2100000,74,74,34,56,62,58,72,80,1,1,CB
4800000,74,74,31,65,70,70,68,82,1,1,CM
5500000,74,74,30,74,68,74,38,66,3,1,ST
4800000,74,74,28,67,68,73,67,75,3,1,RB
6000000,74,74,27,67,73,77,34,50,2,1,RM
5500000,74,74,29,72,75,74,66,71,3,1,CAM
3600000,74,74,32,49,50,56,72,79,1,1,CB
3700000,74,74,32,51,71,70,70,82,2,1,CDM
4400000,74,74,32,70,66,78,43,63,3,2,LW
5500000,74,74,30,65,72,76,54,72,3,1,RW
5500000,74,74,29,71,73,75,37,65,2,1,RM
6000000,74,74,27,67,74,77,45,62,2,1,CAM
5000000,74,74,30,72,69,70,66,83,3,1,CM
2200000,74,74,34,52,61,63,74,83,1,1,CDM
5000000,74,74,31,73,64,66,46,79,1,3,ST
4800000,74,74,28,59,67,74,66,73,1,1,LWB
5500000,74,74,28,71,70,70,43,77,3,1,RM
6000000,74,74,28,75,65,70,36,81,1,1,ST
0,74,74,29,69,69,74,49,62,3,1,CAM
4600000,74,74,29,60,69,73,69,73,1,1,RB
4600000,74,74,30,45,63,69,74,75,1,1,CB
5500000,74,74,29,71,72,69,58,74,1,1,CAM
4800000,74,74,28,66,69,76,67,77,3,1,RB
6000000,74,74,27,72,70,75,56,59,2,1,LW
4500000,74,74,32,72,70,77,28,61,1,1,ST
4400000,74,74,30,58,72,68,72,74,2,1,RB
4100000,74,74,31,49,68,64,74,70,2,1,LB
5000000,74,74,27,53,63,73,74,66,2,1,RB
1700000,74,74,35,45,66,59,74,74,1,1,CB
5000000,74,74,27,48,55,50,74,80,1,1,CB
4200000,74,74,31,49,53,53,75,69,3,1,CB
5000000,74,74,27,41,56,52,74,75,2,1,CB
5000000,74,74,27,59,72,63,73,77,2,1,CDM
1800000,74,74,35,57,74,72,70,75,2,1,CDM
5000000,74,74,27,56,71,71,72,73,3,1,CDM
4900000,74,74,31,62,72,73,42,51,2,1,CAM
2500000,74,74,35,64,67,74,51,61,3,1,CAM
4900000,74,74,31,65,75,74,34,67,3,1,CAM
5000000,74,74,27,57,65,75,69,68,2,1,LB
5000000,74,74,27,46,67,73,75,68,1,1,RB
4200000,74,74,31,54,58,63,73,74,1,1,CB
1700000,74,74,35,47,55,49,75,74,2,1,CB
4300000,74,74,31,72,65,67,74,70,1,1,CDM
5000000,74,74,27,68,68,70,72,76,2,1,CDM
1800000,74,74,35,69,74,73,73,71,1,1,CDM
2500000,74,74,35,73,75,74,24,52,2,1,CAM
2500000,74,74,35,63,71,77,32,45,1,1,CAM
2500000,74,74,35,61,72,74,32,62,3,1,CAM
2500000,74,74,35,72,73,75,29,66,2,1,CAM
2500000,74,74,35,69,72,73,30,70,2,1,CAM
6000000,74,74,27,76,60,66,22,73,1,1,ST
6000000,74,74,27,72,58,74,29,59,2,1,ST
6000000,74,74,27,76,57,63,23,69,1,1,ST
6000000,74,74,28,72,64,77,26,61,1,1,ST
5500000,74,74,29,62,69,78,23,41,3,1,LM
5000000,74,74,31,74,54,70,29,75,1,1,ST
2500000,74,74,35,68,69,76,31,49,1,1,CAM
5500000,74,74,28,63,70,72,38,54,1,1,RM
4700000,74,74,29,28,52,51,72,83,2,1,CB
5500000,74,74,29,73,68,76,26,71,2,1,ST
5000000,74,74,31,74,46,70,28,77,1,1,ST
5000000,74,74,31,72,63,70,43,77,2,1,ST
4500000,74,74,32,75,54,65,25,72,1,1,ST
5500000,74,74,28,63,69,72,69,72,2,1,CM
5000000,74,74,30,61,69,74,70,81,3,1,CM
6000000,74,74,27,67,68,79,28,52,1,1,RM
8000000,73,87,21,35,43,47,72,77,2,1,CB
7500000,73,86,19,66,63,81,29,43,2,1,LW
7000000,73,86,19,57,69,72,70,75,2,1,RB
7000000,73,85,21,58,72,76,60,51,2,1,CM
6500000,73,85,18,70,55,72,35,80,1,1,ST
7000000,73,85,20,63,68,73,65,56,3,1,CM
7000000,73,85,21,69,59,75,29,60,3,1,ST
7000000,73,84,22,60,66,78,23,54,3,1,LW
6500000,73,84,21,35,43,52,74,75,1,1,CB
6500000,73,84,21,35,61,69,71,74,2,1,CB
6500000,73,84,20,28,57,63,72,76,2,1,CB
7000000,73,84,21,67,71,70,65,68,2,1,CM
7000000,73,84,20,65,75,76,55,64,2,1,CM
6500000,73,84,22,35,48,57,74,71,1,1,CB
7000000,73,84,21,67,72,76,49,59,2,1,CAM
6500000,73,84,22,60,72,71,68,70,2,1,CDM
6000000,73,84,19,61,66,76,69,62,3,1,RWB
6500000,73,83,22,70,59,70,28,70,3,1,ST
6000000,73,83,22,55,66,65,70,76,3,1,CDM
6000000,73,83,22,36,59,62,72,72,2,1,CB
6000000,73,83,20,25,58,51,73,74,2,1,CB
6500000,73,83,21,71,67,76,40,57,2,1,RW
6000000,73,83,22,60,63,70,72,83,2,1,CDM
6500000,73,83,20,68,63,74,26,63,2,1,RM
6500000,73,83,21,71,65,76,28,55,3,1,LW
6500000,73,83,21,68,77,77,35,58,2,1,CAM
6000000,73,82,22,57,69,75,68,62,2,1,LM
6000000,73,82,22,66,71,76,40,52,2,1,CAM
5500000,73,82,22,36,52,58,72,70,1,1,CB
5500000,73,82,22,60,70,76,66,65,1,1,RB
6000000,73,82,22,69,72,73,43,66,1,1,LM
6000000,73,82,22,61,70,76,44,63,2,1,RM
6500000,73,82,21,68,55,76,26,64,2,1,ST
6000000,73,82,21,69,62,77,27,60,3,1,RM
6000000,73,82,22,70,66,77,37,63,2,1,RW
6000000,73,82,22,65,70,75,46,49,2,1,CAM
5500000,73,82,23,54,63,67,71,75,1,1,CB
6000000,73,81,23,67,66,78,42,73,3,1,LM
5500000,73,81,23,36,56,49,74,70,1,1,CB
5500000,73,81,23,41,54,59,72,77,1,1,CB
6000000,73,81,23,71,62,76,31,55,2,1,ST
6000000,73,81,23,62,67,75,40,66,2,1,LM
6000000,73,81,22,71,57,79,25,65,3,1,ST
5500000,73,81,22,38,59,59,72,77,1,1,CB
6000000,73,81,22,68,72,76,44,61,2,1,LM
5500000,73,81,21,37,61,63,72,76,2,1,CB
5500000,73,81,21,60,64,65,71,76,2,1,RB
5500000,73,81,21,35,51,52,72,75,1,1,CB
5500000,73,81,21,33,53,60,72,73,1,1,CB
5500000,73,81,20,35,67,69,71,60,1,1,RB
6000000,73,81,23,70,64,73,65,76,3,1,RW
5500000,73,81,22,34,58,58,74,70,1,1,CB
6000000,73,81,22,60,74,71,67,65,1,1,CM
5500000,73,80,24,71,70,75,45,63,3,2,CAM
5500000,73,80,24,70,59,71,37,64,2,1,ST
5500000,73,80,22,64,72,75,63,73,1,2,CM
5500000,73,80,23,70,54,70,28,70,1,1,ST
5000000,73,80,24,35,56,61,75,67,2,1,CB
5500000,73,80,22,70,69,75,26,59,3,1,CAM
5500000,73,80,24,69,70,75,63,65,2,1,CAM
5500000,73,80,23,68,68,72,40,75,3,1,LM
5500000,73,80,22,71,64,75,28,67,2,1,ST
5500000,73,80,22,69,70,78,31,64,3,1,ST
5000000,73,80,23,57,62,66,71,78,2,1,CDM
5500000,73,80,22,64,73,77,63,66,2,1,CM
5500000,73,80,24,72,51,69,39,70,1,1,ST
5500000,73,80,23,69,52,70,31,75,1,1,ST
5000000,73,80,20,63,67,74,69,69,1,1,LB
5000000,73,80,21,66,68,72,72,69,1,1,LB
5000000,73,80,22,59,65,76,66,66,2,1,RB
5000000,73,80,22,47,63,73,71,70,2,1,RB
5000000,73,80,22,31,48,45,72,80,1,1,CB
5000000,73,80,21,66,68,67,72,71,2,1,CDM
5500000,73,80,24,64,70,75,61,63,3,1,CM
5500000,73,79,24,63,69,75,35,65,2,1,CAM
4900000,73,79,25,41,49,57,73,72,1,1,CB
5500000,73,79,24,63,70,78,44,59,2,1,CAM
5000000,73,79,24,56,70,73,71,70,2,1,CDM
5500000,73,79,23,72,65,66,35,80,3,1,ST
5500000,73,79,23,66,72,73,68,75,2,1,CM
4900000,73,79,25,45,63,70,71,75,2,1,CB
4900000,73,79,23,35,57,57,74,73,1,1,CB
5500000,73,79,23,69,65,76,35,66,3,1,ST
5000000,73,79,22,55,67,65,72,72,2,1,CDM
5500000,73,79,24,63,71,81,58,66,2,1,CM
4900000,73,79,22,41,63,68,73,68,1,1,RB
5500000,73,79,24,71,61,65,42,78,1,1,ST
5500000,73,79,22,61,70,74,68,66,2,1,LM
5500000,73,79,23,69,61,74,32,70,2,1,RW
5500000,73,79,24,70,64,77,25,63,2,1,LW
5000000,73,79,24,64,68,71,70,76,3,1,CDM
5500000,73,79,22,65,72,70,70,68,3,1,CM
5500000,73,79,22,69,71,76,36,60,2,1,CF
5500000,73,79,24,69,68,73,46,64,1,1,RM
5500000,73,79,22,70,60,75,24,67,1,1,ST
5500000,73,79,23,67,67,76,28,59,2,1,LM
5500000,73,79,23,70,70,74,38,59,2,1,RM
4700000,73,78,25,45,65,67,69,76,2,1,LB
5500000,73,78,23,66,68,78,41,61,1,1,RM
4700000,73,78,24,40,61,69,72,68,1,1,LB
5500000,73,78,24,72,65,74,34,60,2,1,ST
5000000,73,78,25,69,75,76,51,59,2,1,CM
4700000,73,78,26,48,66,61,73,73,2,1,CB
5500000,73,78,24,68,74,74,56,63,2,1,CAM
5500000,73,78,24,69,73,73,57,66,2,1,CAM
